,true_category,predicted_category
4679,5,4
67823,6,4
80472,4,4
41698,7,4
19648,1,1
124930,1,1
39402,4,4
101073,28,26
102919,11,4
25360,25,4
6766,7,4
41714,22,4
50188,28,4
33805,1,1
119220,25,4
25069,3,4
30896,1,1
105131,20,4
46909,4,4
93028,7,4
88040,29,4
69031,4,4
63418,12,4
96690,29,4
58354,4,4
104049,1,1
15753,4,4
45912,6,4
49384,1,1
20136,4,4
94109,4,4
116633,15,4
57015,1,1
10757,4,4
61091,22,4
100091,25,4
30418,4,4
85422,4,4
29321,4,4
10393,1,4
85087,21,4
2726,10,4
59442,27,4
97586,4,4
73081,4,4
7031,1,4
91222,20,4
69406,17,1
110611,27,4
43603,14,4
91268,28,1
61062,6,4
34502,4,4
114625,24,4
18337,4,4
30313,1,1
57700,26,4
27585,6,4
41536,28,4
121775,12,1
76005,25,4
43456,4,4
98780,1,1
120732,9,4
67422,10,1
116435,28,4
60078,4,4
98254,1,4
62817,4,4
95280,8,4
65132,1,1
111519,30,4
52441,9,4
10407,10,4
19273,4,4
26867,20,1
39881,4,4
107934,16,1
110747,25,4
81598,1,1
74360,19,4
43656,6,4
26704,4,4
47996,3,4
106393,11,4
84228,3,4
119227,6,1
99148,8,4
87766,20,4
124934,23,4
2997,15,4
56279,4,4
47138,23,4
124530,25,4
62172,4,4
79388,25,4
40357,4,4
109272,20,25
121018,25,4
111252,11,4
8764,4,1
119515,10,10
61468,3,4
121683,25,4
69151,5,4
13711,25,4
42939,4,4
42047,15,4
100187,20,4
9902,4,4
88360,28,4
107043,20,4
78076,4,4
38956,26,4
85519,9,4
74672,0,4
54529,4,4
115135,11,4
20803,20,4
91102,25,4
91431,4,4
118380,16,4
45718,22,4
117438,4,4
26857,10,4
103023,1,1
78300,4,4
23240,4,4
50409,25,25
84072,23,4
25097,2,4
84249,4,4
117819,7,4
120744,9,4
26788,4,4
14346,6,4
49187,8,4
123948,20,4
20959,4,4
30712,9,4
81644,9,4
29727,11,4
56855,15,4
88594,28,4
43957,26,4
43378,4,4
20992,4,4
96564,11,4
114105,12,4
70556,11,4
22893,9,4
20284,20,4
12751,9,4
24025,25,4
92125,18,4
42777,20,4
50704,1,1
64118,0,4
114163,30,4
52737,4,4
37983,1,1
37218,8,4
8932,23,4
114202,30,4
109644,28,4
8075,4,4
91883,25,4
124093,11,4
86663,4,4
79330,13,4
124741,30,4
29389,20,4
106936,6,4
7230,1,1
45879,19,4
103557,30,4
101396,1,4
23136,4,4
87631,7,4
98882,1,4
2259,4,4
58538,23,4
77999,11,4
12846,2,4
93662,28,4
362,4,4
94888,20,4
14324,20,1
58287,4,4
32523,4,4
25913,12,4
62983,8,4
77547,4,4
77871,15,4
47332,1,1
92466,20,4
15186,4,4
120742,12,4
80144,1,1
46942,4,4
12186,8,4
122001,1,1
51766,13,4
86061,1,1
107183,1,1
29478,8,4
27090,4,4
40932,5,4
86263,10,4
50244,27,4
68463,23,4
91877,4,4
2323,4,4
65745,4,4
3995,0,4
15627,12,4
100558,23,4
16441,8,1
59708,21,4
32807,4,4
23812,1,4
38423,0,4
122588,4,4
39584,4,4
19428,24,4
88788,25,4
74771,10,4
7162,1,1
36560,4,4
58341,4,4
2831,4,4
80113,1,1
19331,4,4
63512,9,4
6832,1,1
93214,1,1
36461,9,4
95917,0,4
77677,4,4
43600,4,4
105013,1,4
4051,4,4
55923,21,4
105667,23,4
89457,11,4
116643,28,4
18926,2,4
114643,6,4
67269,10,4
122672,25,4
20088,4,4
10762,2,4
44779,13,4
78724,8,4
52258,4,4
98022,16,4
8682,1,4
110336,4,4
23174,4,4
46726,4,4
51160,26,4
91209,7,4
94232,7,4
53248,9,4
53627,5,4
11295,1,4
110386,12,4
110678,9,4
93780,0,4
82853,1,1
57071,6,1
18684,4,4
124614,1,1
37059,4,4
73986,10,4
66343,4,4
115153,22,4
47066,1,4
8655,7,4
45172,13,4
71281,11,4
65621,27,1
77778,16,4
112800,10,4
115603,4,4
11074,2,4
110756,4,4
32757,4,4
42901,15,4
9314,4,4
44880,4,4
108489,11,4
5541,1,4
43057,1,1
104804,23,4
69478,20,4
110,1,4
2372,7,4
80816,4,4
87790,15,4
51740,1,1
65325,24,1
70424,28,4
105695,3,4
93696,29,4
36005,4,4
83843,22,4
19444,25,4
56266,26,4
55978,11,4
5154,9,4
16042,4,4
70894,21,4
31504,4,4
80601,4,4
70365,4,4
90233,28,4
36729,7,4
76673,4,4
23090,22,4
34391,4,4
75944,10,4
109006,10,4
91695,15,4
101627,11,4
9980,2,4
73988,4,4
76734,19,4
59788,11,4
65418,9,1
101970,25,4
39604,20,4
25265,4,4
123508,22,1
74776,4,4
43886,26,4
37634,4,4
59060,4,4
98786,28,4
39254,25,4
53683,5,4
85041,23,4
73176,24,4
51834,4,4
4911,4,4
56736,19,4
6872,4,4
121545,25,4
118944,23,4
36750,15,4
49466,20,4
68035,1,1
76487,7,4
54392,0,4
34628,24,24
28278,4,4
67331,1,1
33364,1,4
25690,4,4
53385,3,4
72947,1,1
42210,1,1
71669,4,4
95203,5,4
57680,26,4
107162,30,4
31641,1,4
5779,1,4
7225,7,4
75990,26,4
20475,4,4
100663,25,4
102417,28,4
102335,8,4
15530,0,4
80651,4,4
13732,19,4
50879,4,4
64750,10,4
64319,25,25
105202,28,4
66717,26,4
45410,1,4
61933,11,4
10501,13,4
97056,29,4
34827,17,4
89277,11,4
116028,27,4
71275,7,4
31235,4,4
88841,1,4
39929,1,1
19934,6,4
30464,26,4
114875,18,4
32549,9,4
32435,6,4
75473,23,4
112349,25,4
23445,4,4
79546,5,4
80511,1,4
33219,13,4
116697,4,4
18621,13,4
60386,1,4
9158,20,4
95382,3,4
122823,6,4
54067,10,4
80568,4,4
92017,1,1
61989,25,4
122740,1,1
27853,4,4
90285,4,4
32760,8,4
100577,4,4
119849,28,4
62016,14,4
94407,5,4
28101,4,4
24683,4,4
110430,27,4
24393,4,4
108523,28,4
1815,1,1
101205,20,4
15370,24,4
107213,19,4
10776,1,4
34752,1,4
79815,11,4
70566,16,4
67491,6,4
122877,9,4
26922,13,4
119026,1,1
53837,4,4
18742,4,4
8745,1,1
51491,4,4
98915,8,1
62079,27,4
76801,5,4
32590,23,4
90890,4,4
14792,24,4
111978,15,4
4218,4,4
39317,7,4
80251,16,4
28362,4,4
104363,1,4
50662,10,1
48662,4,4
9804,4,4
117703,30,4
94529,1,1
20399,4,4
97706,13,4
39845,1,1
94037,1,1
38061,4,4
20870,9,4
50925,1,1
101997,25,4
92016,29,4
50273,10,4
66705,23,4
59594,4,4
84848,0,4
23444,2,4
64534,16,4
68279,25,4
16249,8,1
25066,4,4
41652,12,4
4253,12,1
104649,4,4
56817,25,4
23604,13,1
124617,4,4
25818,11,4
78594,4,4
31974,20,4
39473,21,4
19461,9,4
47579,6,4
81246,25,4
31570,4,4
1349,1,1
87120,9,4
22711,2,4
18924,3,4
8535,1,1
22237,2,4
72639,13,4
86384,25,4
61164,12,1
63422,10,4
33116,23,4
67846,24,4
38183,7,4
87641,15,4
38592,25,4
26135,9,4
86802,30,1
1332,1,1
80057,14,4
118507,7,4
83587,27,4
23389,20,4
2854,10,4
90229,16,4
97744,25,4
84069,25,4
14377,23,4
27726,25,4
22691,3,4
18198,2,4
29161,4,4
54981,26,4
24777,9,1
94300,1,4
108346,15,4
104506,11,4
85611,7,4
75272,26,4
50839,21,4
24342,5,4
66792,10,4
9810,2,4
24655,4,4
53152,9,4
115714,4,4
3118,4,4
81834,21,4
84447,25,4
14203,20,1
44323,4,4
104160,24,4
105140,28,4
52211,3,4
45119,4,4
119200,0,4
57721,4,4
34410,7,4
29642,8,4
25844,26,1
68317,4,4
10154,22,4
61534,4,4
46780,16,4
65967,22,1
15177,2,4
8277,1,4
99091,10,4
99482,7,4
93364,30,4
75942,5,1
113699,4,4
50170,16,4
105394,19,4
69623,0,4
31271,4,4
81275,1,1
63354,4,4
51371,1,1
103956,20,4
102538,1,1
58291,1,1
42363,1,1
10056,10,4
43501,4,4
117659,1,1
98769,19,4
93434,12,4
65174,19,4
58814,1,1
10330,4,4
5381,1,1
100344,4,4
37278,4,4
77031,14,4
89538,4,4
83377,10,4
95587,9,4
25802,4,4
85446,1,4
112751,28,4
73966,10,4
65831,4,4
124218,11,4
14238,8,1
65194,14,4
66507,4,4
32528,1,1
83681,1,1
24840,9,4
116876,11,4
107046,25,4
47336,1,1
71937,13,4
10118,4,4
20014,4,4
28655,4,4
93082,18,4
102045,4,4
111643,25,4
33903,18,4
78530,5,4
81680,5,4
60932,1,4
27825,8,4
40233,17,4
79150,10,4
25686,20,4
40221,8,1
38246,1,1
53127,1,1
32082,15,4
37464,24,4
101573,1,1
60867,4,4
53710,6,4
123927,7,4
36768,1,4
46591,21,4
82272,13,4
77581,1,1
102695,11,4
102532,25,4
36883,4,4
41960,4,4
74412,9,4
95518,20,4
100193,4,4
18275,18,1
103279,1,4
53777,4,4
89549,4,4
109943,15,4
93403,20,4
99115,25,4
549,8,4
108718,10,4
32204,7,4
10425,1,1
75349,26,4
70625,23,4
28121,9,4
59983,3,4
44670,4,4
572,4,4
97940,19,4
33765,4,4
48546,4,4
89436,15,4
106012,6,4
120194,10,10
88038,25,4
61979,17,1
4896,4,4
81309,1,4
120298,7,4
47209,4,4
108236,25,4
8158,1,4
34498,23,4
102297,29,4
12116,8,1
85700,14,4
47615,20,4
34382,1,1
70058,1,1
45637,8,1
27418,4,4
2660,2,4
77488,1,1
12951,4,4
13479,22,4
20258,4,4
60421,22,4
73024,4,4
44848,20,1
47069,12,4
87045,4,4
56610,4,4
64395,10,4
26259,4,4
37680,8,4
100852,4,4
72579,4,4
67378,28,4
69244,6,4
46742,4,4
83515,1,1
5098,4,4
76654,1,1
102764,20,4
15911,17,4
98543,11,4
73341,14,4
85390,0,4
122715,3,4
90820,13,4
50146,25,4
68023,4,4
83631,6,1
91486,11,4
78415,4,4
98407,6,4
109270,1,4
123010,6,4
24038,2,4
115802,1,1
78184,11,4
116406,25,4
45956,4,4
96467,7,4
117601,23,4
73213,4,4
15031,2,4
68387,20,4
87639,24,4
28066,4,4
77791,1,1
114465,4,4
19686,0,4
30918,24,4
80708,8,1
35058,22,1
94744,0,4
31956,1,1
75612,10,1
6561,10,4
21664,25,4
43490,17,4
65758,27,4
65889,11,4
77553,1,4
65986,21,4
74125,22,4
100330,29,4
120003,12,4
68188,8,4
6650,4,4
98135,4,4
41863,4,4
69147,4,4
111295,11,4
122678,24,4
46254,23,4
81091,9,4
23739,1,4
73482,26,26
106275,25,4
8838,23,1
62252,27,4
41711,4,4
68386,4,4
109479,10,4
64001,4,4
79988,24,4
90828,29,4
77923,8,4
27880,26,4
15044,4,4
14169,4,4
26237,0,4
102013,15,4
77896,1,1
108683,28,4
113380,28,4
93570,7,4
51212,4,4
14009,22,4
100469,4,4
21842,13,4
83359,4,4
84965,1,1
1704,1,1
77187,26,4
24912,15,4
102196,25,4
108537,7,4
105870,1,1
20340,4,4
32447,4,4
114945,23,4
33626,4,4
5836,4,4
27733,13,4
21337,9,4
12345,4,4
48779,20,4
47891,4,4
23295,6,4
86932,6,4
88651,20,25
119303,15,4
34776,4,4
36103,4,4
9889,4,4
79124,15,4
29188,5,4
76538,10,4
49254,4,4
106380,20,4
114794,1,4
28264,1,1
71058,24,4
17037,4,4
62065,3,4
94149,13,1
79231,22,4
27589,4,4
101052,11,4
93267,1,4
32855,13,4
80611,25,4
69658,9,1
95776,1,1
118650,15,4
111364,10,4
79331,5,4
92806,11,4
74288,1,1
11922,7,4
119234,15,1
117994,4,4
21592,1,4
64722,22,1
61959,7,4
74970,4,4
7321,15,4
30914,9,4
112275,9,9
53824,26,4
25891,21,4
106030,20,4
63680,24,24
4961,4,4
25871,1,1
32661,20,4
54201,26,4
46816,4,4
52124,15,15
56285,4,4
79743,4,4
34095,1,4
5879,1,1
87887,3,4
85773,27,4
65732,4,4
78141,19,4
8893,7,4
113951,10,4
45368,27,4
97032,7,4
109088,1,4
6517,1,1
23169,4,4
2113,1,4
52676,6,4
61013,4,4
95068,16,4
18661,9,4
58604,4,4
51051,17,1
114870,29,4
75410,4,4
48150,22,4
39514,26,4
48358,4,4
82670,4,4
93062,18,4
71219,15,4
50616,4,4
99344,0,4
15766,10,4
11466,1,1
11567,9,4
98742,8,4
75468,4,4
120691,13,4
70616,10,4
110793,1,4
115489,4,4
43595,27,4
108972,9,4
1684,1,4
75879,4,4
117630,25,25
6657,1,1
21194,25,4
7431,4,4
24784,6,4
22808,26,4
44832,11,4
26514,26,4
107801,15,4
4081,1,1
62084,9,4
256,4,4
36121,25,4
111384,23,4
109843,3,4
84468,0,4
89164,22,4
50954,4,4
14535,4,4
119638,29,4
51422,7,4
53066,6,4
68521,26,4
119531,29,4
62721,4,4
66370,4,4
62494,4,4
20844,8,1
118180,30,4
19543,7,4
30952,26,4
6370,1,1
80959,25,4
79520,4,4
19242,2,4
95401,6,4
67527,1,1
49193,4,4
51683,9,4
48612,0,4
97874,4,1
98595,18,4
17865,10,4
57637,1,1
75316,4,4
92363,30,4
65895,21,4
96482,3,4
30329,4,4
81291,4,4
29571,24,24
12255,2,4
101803,3,4
3935,2,4
83966,22,4
85926,15,4
32073,1,4
31906,13,4
1501,5,4
95822,30,4
2787,2,4
85157,10,4
108740,10,4
20507,9,4
88183,9,4
10365,2,4
106487,23,4
60997,4,4
5809,1,1
42833,9,4
26330,9,4
82729,19,4
41494,4,4
97900,9,4
17342,2,4
103374,4,4
93824,1,4
76032,4,4
29216,24,1
123121,17,4
101542,23,4
3818,4,4
39858,1,1
33605,4,4
65489,26,4
56135,4,4
119785,23,4
96074,6,4
54778,4,4
4009,4,4
28966,4,4
64920,5,4
98077,1,1
112742,23,4
87577,23,4
92612,1,1
20262,5,4
31008,21,4
104557,25,4
70473,26,4
86525,1,4
84849,6,4
80347,19,4
11597,4,4
83825,10,4
71390,20,4
38475,1,4
101643,22,4
45130,8,1
14505,4,4
65404,4,4
66516,4,4
124711,4,4
101462,11,4
30577,18,4
52246,4,4
830,1,1
31165,1,1
70406,11,4
102529,1,1
100880,4,4
77628,4,4
82229,26,4
55260,3,4
23001,23,4
28467,8,4
35456,26,4
87133,25,4
53527,1,1
89153,20,1
11558,20,1
14777,14,4
102118,8,4
91989,4,4
29891,4,4
59972,1,1
79516,14,4
27093,4,4
59865,3,4
16638,1,1
113705,24,4
107233,27,4
5743,1,1
114549,0,4
4623,2,4
104652,11,4
78520,16,4
62756,4,4
109467,4,4
7363,11,4
107796,10,4
63584,11,4
19308,4,4
1405,1,4
80646,1,1
34086,12,4
64185,4,4
59579,25,4
84282,11,25
42474,4,4
72849,27,1
113239,11,4
47294,0,4
68989,4,4
44060,4,4
109361,9,4
75305,23,4
85037,0,4
21920,20,4
110850,4,4
22338,4,4
39506,21,4
45787,11,4
84549,4,4
2744,6,1
116609,1,1
1880,4,4
37250,1,4
5866,4,4
59861,4,4
9526,9,4
29803,9,4
88703,30,1
21564,2,4
46860,4,4
10180,13,4
99773,29,4
47970,21,4
5616,10,1
82041,0,4
98558,8,1
40919,15,4
42619,6,4
122950,4,4
77743,1,1
60929,4,4
46013,25,4
6559,8,4
92546,10,4
73122,10,4
21776,9,1
107698,4,4
119772,0,4
56075,25,4
12060,2,4
59644,9,4
54448,16,4
61673,27,4
43905,1,1
73850,11,4
117935,6,4
2047,4,4
21582,4,4
71481,20,1
111941,25,4
5980,4,4
77705,16,4
5448,10,4
7057,4,4
36666,4,4
2072,12,4
16512,1,1
92586,0,4
109639,7,7
81961,14,4
52345,15,4
32110,1,4
24037,2,4
76214,10,4
38401,19,4
51143,22,1
117962,10,4
73726,4,4
29596,20,4
62669,26,4
14806,25,4
95247,22,4
30195,4,4
61328,12,4
85378,13,4
94812,27,4
82017,11,4
46124,4,4
30211,20,1
22693,6,4
14685,4,4
93852,4,4
80078,10,4
17486,24,4
80297,1,1
108361,3,4
118346,1,1
9207,4,4
82622,1,1
78864,4,4
21862,4,4
12091,5,4
52564,0,4
58955,11,4
13108,6,4
12576,4,4
56647,5,4
27084,4,4
87270,11,4
70168,4,4
5374,2,4
104341,29,4
111684,12,4
66772,4,4
164,8,4
89255,30,4
83019,6,1
34304,4,4
78172,4,4
121751,15,4
29915,6,4
33790,8,4
104281,15,4
14329,12,4
55815,20,4
6209,10,4
113899,25,4
37494,4,4
82515,8,4
34878,4,4
107221,4,4
3117,4,4
28437,4,4
18241,8,4
80931,17,1
40651,7,4
17680,4,4
72020,1,1
122050,12,4
59744,4,4
82710,4,4
7884,4,4
48969,6,4
37943,4,4
54233,27,4
88008,6,4
68918,22,4
90225,1,1
90292,9,1
17119,4,4
91846,11,4
23663,13,4
42768,26,4
110132,6,4
10408,1,1
112975,16,4
105179,1,4
109592,15,4
59691,4,4
37718,1,1
112774,29,4
82378,3,4
19570,4,4
64246,4,4
114642,6,4
8363,4,4
49924,19,4
47399,24,4
40915,11,25
19815,2,4
42436,26,4
24075,9,4
55788,20,4
25730,4,4
54783,4,4
105302,29,4
56061,24,4
12494,10,4
37771,7,4
27646,4,4
96283,30,4
50631,10,1
46217,25,4
56283,9,4
83957,1,1
95164,23,1
83464,1,1
52507,11,4
70405,30,4
87560,11,4
58938,25,4
26632,26,4
10696,5,4
37245,1,1
122288,4,4
26792,22,4
86671,1,1
99510,4,4
90273,28,4
54409,25,4
2584,4,4
86790,1,1
14515,5,4
99815,25,25
59852,20,4
35173,1,4
83365,1,1
20209,9,4
50234,1,1
51120,1,1
30830,4,4
90906,1,4
11491,2,4
118156,18,4
47028,10,4
56158,9,4
20182,22,1
44751,4,4
109277,29,4
22367,8,4
94186,15,4
5352,1,1
9163,5,4
123299,4,4
106672,11,4
94836,23,4
101162,28,4
71505,10,1
21393,0,4
93927,1,1
80016,10,4
31317,26,4
106665,0,4
21379,5,1
89583,9,4
32436,4,4
8289,23,1
8468,9,1
8648,2,4
76443,1,1
58305,24,1
56634,4,4
32645,20,4
1765,1,4
70336,4,4
90948,24,4
37480,4,4
123915,12,4
76287,10,4
45029,4,4
112257,30,1
62254,16,4
23048,4,4
83887,14,4
32340,8,1
21757,2,4
66965,4,4
58174,4,4
18619,22,4
106042,16,4
8053,22,1
112098,28,4
44994,5,4
64755,4,4
61205,4,4
84318,4,4
96036,10,1
38066,26,4
52023,0,4
117911,17,4
698,1,1
34350,8,4
31916,9,1
111735,4,4
81773,14,4
112155,30,4
91692,12,4
664,1,1
19901,24,4
105070,4,4
53670,26,4
47909,8,4
120120,28,4
64126,4,4
124755,11,4
625,6,1
32909,26,4
31049,25,4
48694,4,4
2168,4,4
39527,25,4
50800,28,4
84332,13,4
75684,9,4
40041,26,4
105247,25,4
110851,23,4
45137,26,4
60456,4,4
64416,1,1
116647,7,4
105322,23,4
112324,11,4
86280,12,4
63775,27,4
76223,10,4
102129,11,4
101929,20,4
108988,9,9
81642,25,4
10484,8,4
43914,4,4
72185,29,4
8835,4,4
71604,1,1
30039,9,4
56796,4,4
107378,25,4
110205,1,1
84137,5,4
65933,4,4
40825,4,4
68969,4,4
44856,5,4
72993,13,4
109399,11,4
11129,4,4
26355,1,4
71704,20,4
108384,4,4
38964,1,1
71199,5,1
82497,1,4
41826,26,4
97024,3,4
38094,4,4
63201,22,4
19390,4,4
59545,3,1
94420,23,4
68114,4,4
111016,9,4
19030,4,4
118953,29,4
5222,4,4
86583,9,4
77931,10,4
6812,4,4
48152,4,4
38482,26,4
103343,0,4
13619,1,4
20713,4,4
68909,20,4
68044,4,4
113912,4,4
18527,1,1
79753,4,4
26486,6,1
113510,7,4
33476,1,1
123886,4,4
41626,8,4
88381,29,4
7828,4,4
52619,26,4
59293,3,4
13797,8,4
49248,4,4
68138,20,1
117390,12,4
105501,6,4
93147,4,4
79757,4,4
26791,6,4
47352,9,4
1384,4,4
115492,1,4
54134,4,4
62549,11,4
38277,1,4
23621,4,4
71929,1,1
4337,2,1
102755,23,4
99109,1,1
50981,4,4
107259,30,4
78419,4,4
48798,25,4
77880,27,4
116965,1,1
67910,29,4
105456,4,4
71917,4,4
42161,4,4
122952,20,4
106422,3,4
41488,19,4
16578,4,4
9573,24,4
102225,1,4
69417,6,1
43683,4,4
97634,7,25
43811,4,4
11250,2,4
108847,7,4
78341,14,4
111231,4,4
76594,4,4
50855,10,4
53573,3,4
61847,4,4
18420,9,4
7040,4,4
112479,4,4
97529,4,4
44212,4,4
116933,29,4
80834,15,4
91772,25,4
31754,5,4
113807,25,4
75557,14,4
76874,11,4
85085,5,4
55379,9,4
69170,4,4
78862,6,4
7823,8,4
69572,7,4
81089,4,4
101873,30,4
64518,4,4
104313,30,4
24455,2,4
109993,22,4
49951,4,4
21973,1,1
67997,1,1
50857,25,4
114296,4,4
114683,4,4
50372,13,4
48463,25,4
9150,4,4
101856,28,4
98554,4,4
94118,3,4
114378,9,4
55314,4,4
94777,4,4
112541,3,4
44701,15,4
109336,25,4
28418,5,1
28828,9,4
69340,9,4
23310,23,4
20173,25,1
83839,4,4
4519,4,4
82525,1,1
81688,23,4
61133,19,4
104776,4,4
47725,1,1
87552,4,4
81338,4,4
39944,20,4
52740,1,1
19221,1,1
97461,29,4
27893,4,4
15838,2,4
69209,25,4
46863,27,4
45401,6,4
96280,25,4
69895,0,4
60685,5,4
46426,4,4
25646,2,4
884,1,1
96463,29,4
11779,4,4
60476,1,1
103877,4,4
35072,4,4
9298,17,1
122682,3,4
55354,21,4
42867,15,4
67890,0,1
83922,16,4
11735,9,4
68058,23,4
53369,26,4
11098,1,4
21428,20,4
119761,20,4
21615,4,4
110921,9,4
58018,1,1
19356,8,4
45660,4,4
27886,26,4
76659,28,4
78523,9,4
8028,1,4
22096,23,4
105480,11,4
96427,10,1
61111,4,4
119712,25,4
88045,20,4
14408,1,4
83154,27,4
16579,4,4
12723,4,4
70985,1,4
72641,1,1
121735,16,4
107410,18,4
62698,13,4
73734,10,4
38372,14,4
106982,10,4
60143,4,4
66816,4,4
14830,4,4
103273,1,1
33752,26,4
28934,8,4
436,4,4
84494,1,1
63029,1,4
35406,4,4
62920,1,4
58089,23,4
25418,4,4
109016,28,4
76813,16,1
119962,30,4
63619,22,1
36250,9,4
36578,7,4
3946,2,4
119418,4,4
35798,8,1
84134,7,4
104431,11,4
546,4,4
65646,14,4
54347,30,4
116511,24,4
68072,7,4
79616,1,1
59118,1,1
20682,17,1
119738,25,4
120912,28,4
61530,20,1
100515,4,4
107241,4,4
44897,0,4
70909,1,1
752,4,4
77138,6,4
37181,23,4
68484,12,4
68194,4,4
117114,1,1
96196,7,4
110860,28,4
24963,1,1
100884,9,4
1478,1,1
14651,1,1
120156,4,4
37919,24,4
100674,24,4
39976,20,4
15194,1,1
112832,28,4
118385,6,1
95796,1,1
123860,20,4
108313,5,4
15841,2,4
37110,6,4
13957,7,4
6359,9,4
10092,1,1
11589,4,4
84547,0,4
74938,4,4
124409,7,4
111746,8,1
124483,10,4
9129,17,4
52387,4,4
76914,19,4
82146,26,4
32224,8,4
77204,25,1
88944,1,4
60368,25,4
42522,4,4
54658,1,4
27925,23,4
64663,4,4
94157,4,4
60953,1,1
24066,22,4
93044,0,4
91791,7,4
78091,17,4
79525,10,1
33723,20,1
103600,11,4
4080,5,4
92094,6,4
18106,4,4
97258,19,4
117956,15,4
74977,19,4
23030,4,4
55977,8,4
85044,9,4
84531,1,1
104317,24,4
54396,1,1
7770,4,4
118040,4,4
10123,20,4
84699,5,4
5792,4,4
105612,0,4
26667,26,4
19272,20,1
91705,15,4
114022,29,4
111515,27,4
50976,10,4
76314,15,4
56688,4,4
43581,23,4
6483,4,4
47288,1,1
44083,26,4
66079,4,4
14555,4,4
79097,28,4
74546,1,1
17068,17,4
3737,6,4
9454,4,4
105095,9,4
122160,4,4
50349,26,4
81491,1,4
93981,9,4
124696,4,4
84792,0,4
82972,14,4
83355,4,4
25119,20,4
31197,25,4
25050,1,1
10216,2,4
35796,4,4
74321,4,4
50988,10,4
74513,6,4
105733,22,4
94185,4,4
12481,22,1
43576,1,1
72492,15,4
82200,1,1
92347,6,4
91230,20,4
68366,6,4
35784,1,4
56348,19,4
53210,11,4
41358,5,4
20725,20,4
57931,25,4
10415,1,1
60104,4,4
95867,11,4
22753,4,4
116401,30,4
10399,9,4
77437,14,4
95550,20,4
31393,6,4
44570,1,4
72802,23,4
111021,28,4
68758,7,4
62131,20,1
55209,12,4
87023,25,4
51002,9,4
17978,4,4
16666,4,4
31743,4,4
91126,8,4
27707,4,4
83387,4,4
90395,4,4
104145,25,4
17359,1,1
36802,26,4
114192,13,1
3235,9,4
716,1,4
42110,9,4
124435,28,4
43411,1,4
62333,26,4
4451,4,4
121807,4,4
115226,30,4
13948,4,4
88187,13,4
90593,30,4
46953,4,4
16731,13,4
49550,15,4
65028,14,4
79902,9,4
103186,11,4
15571,20,4
96169,12,4
66429,1,1
120377,8,4
38969,4,4
67473,4,4
123391,23,4
75849,9,4
77062,25,4
42375,4,4
63302,23,4
53552,20,4
34784,4,4
42211,4,4
112379,30,1
76357,4,4
34552,4,4
100752,4,4
48089,5,4
93349,11,4
81898,11,4
63796,12,4
68661,11,4
69819,5,4
18571,15,4
11206,22,4
26759,11,4
31447,4,4
26356,4,4
31196,4,4
20920,26,4
56579,4,4
68584,5,4
28424,4,4
36650,26,4
78607,4,4
79254,17,1
101880,4,4
70582,14,4
119214,5,4
60358,23,4
49526,23,4
85462,16,4
54727,8,1
93315,4,4
107013,3,4
120208,22,4
15192,8,4
438,9,4
30738,4,4
23272,25,4
92575,4,4
88984,4,4
42091,1,1
102194,13,4
56554,25,4
87454,4,4
57463,4,4
83344,4,4
60350,4,4
87884,1,1
114229,4,4
28445,4,4
112967,20,4
9798,4,4
29630,4,4
63890,23,4
122983,9,4
89374,15,4
11241,2,4
29896,4,4
68941,4,4
27022,8,4
74758,29,4
61524,16,4
27878,4,4
73771,14,4
34292,26,4
123215,1,4
105161,25,4
35056,4,4
108907,3,4
118836,9,4
70479,25,4
51328,15,4
60990,4,4
59704,10,4
15780,4,4
81303,4,4
24534,3,4
71046,25,4
72611,20,4
82157,16,4
88740,9,1
59581,22,1
104597,6,4
28416,25,4
6417,4,4
59988,30,4
56996,29,4
93669,22,4
114767,3,4
85874,4,4
8810,4,4
56359,4,4
114152,9,4
110515,25,4
18563,6,1
116018,25,4
109661,15,4
77310,13,4
99965,28,4
45504,26,4
116709,7,4
14353,9,4
26338,6,4
19183,7,4
18786,4,4
44478,12,4
98845,0,4
